"IDVenta","Unidades","Ingresos por productos (MXN)","Cargo por venta e impuestos","Costos de envío","Total (MXN)","Venta por publicidad","IDproducto","Canal de venta","Precio unitario de venta de la publicación (MXN)","Municipio/Alcaldía","Estado","Código postal","Forma de entrega","Transportista","Fecha Venta","FechaCamino","FechaEntrega"
"2000004107557708",1,155,-60.2799987792969,-97,94.7200012207031,"Sí","MLM797897673","Mercado Libre",155,"Monterrey","Nuevo León",64790,"Mercado Envíos Full","Mercado Envios","26/08/2022","2022/08/26 00:00:00","2022/08/27 00:00:00"
"2000003774417263",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Tultitlán","Estado De México",54933,"Mercado Envíos Full","Mercado Envios","26/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000003774251043",1,155,-60.2799987792969,-30.2600002288818,94.7200012207031,"No","MLM797897673","Mercado Libre",155,"Mexicali","Baja California",21140,"Mercado Envíos Full","Mercado Envios","26/08/2022","2022/08/26 00:00:00","2022/08/27 00:00:00"
"2000003773503433",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Acuña","Coahuila",26236,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/28 00:00:00"
"2000004104468996",1,185,-67.0999984741211,-94,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Valle De Bravo","Estado De México",51200,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000004104091950",1,147.25,-58.5200004577637,-94,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Monterrey","Nuevo León",64610,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000003773098889",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Coatzacoalcos","Veracruz",96536,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/25 00:00:00","2022/08/27 00:00:00"
"2000003773035693",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"San Luis De La Paz","Guanajuato",37917,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000003772938687",2,370,-134.210006713867,0,235.789993286133,"Sí","MLM797896213","Mercado Libre",185,"Otumba","Estado De México",55900,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000003772840853",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"León","Guanajuato",37210,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/30 00:00:00"
"2000003772871099",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Coyoacán","Distrito Federal",4240,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/26 00:00:00","2022/08/26 00:00:00"
"2000003772706339",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"San Nicolás De Los Garza","Nuevo León",66444,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/25 00:00:00","2022/08/26 00:00:00"
"2000003772665905",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Monterrey","Nuevo León",64520,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/25 00:00:00","2022/08/25 00:00:00"
"2000003772243893",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Zimatlan De Álvarez","Oaxaca",71200,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/25 00:00:00","2022/08/26 00:00:00"
"2000003771968337",1,166.25,-62.8400001525879,-25.6900005340576,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Tijuana","Baja California",22510,"Mercado Envíos Full","Mercado Envios","25/08/2022","2022/08/25 00:00:00","2022/08/26 00:00:00"
"2000004100813278",1,185,-67.0999984741211,-94,117.900001525879,"No","MLM797896213","Mercado Libre",185,"García","Nuevo León",66024,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/25 00:00:00","2022/08/25 00:00:00"
"2000003771190303",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Aguascalientes","Aguascalientes",20120,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/24 00:00:00","2022/08/25 00:00:00"
"2000003770939257",1,147.25,-58.5200004577637,0,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Atizapán De Zaragoza","Estado De México",52928,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/25 00:00:00","2022/08/25 00:00:00"
"2000003770979011",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Gómez Palacio","Durango",35010,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/25 00:00:00","2022/08/26 00:00:00"
"2000003770772167",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Santa Lucia Del Camino","Oaxaca",71240,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/24 00:00:00","2022/08/25 00:00:00"
"2000003770683743",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Toluca","Estado De México",50071,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/25 00:00:00","2022/08/25 00:00:00"
"2000003769958587",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"González","Tamaulipas",89710,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/24 00:00:00","2022/08/25 00:00:00"
"2000003769456343",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"León","Guanajuato",37004,"Mercado Envíos Full","Mercado Envios","24/08/2022","2022/08/24 00:00:00","2022/08/24 00:00:00"
"2000003769135305",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Tláhuac","Distrito Federal",13250,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/24 00:00:00","2022/08/24 00:00:00"
"2000004002053514",1,185,-67.0999984741211,-98,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Xalapa","Veracruz",91000,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/24 00:00:00","2022/08/31 00:00:00"
"2000003768811231",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Durango","Durango",34227,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/24 00:00:00","2022/08/25 00:00:00"
"2000004093769162",1,295,-92.129997253418,-129,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Culiacán","Sinaloa",80180,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/23 00:00:00","2022/08/25 00:00:00"
"2000004093445326",1,185,-67.0999984741211,-115,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Cancún/Benito Juárez","Quintana Roo",77535,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/24 00:00:00","2022/08/25 00:00:00"
"2000003768687145",3,498.75,-188.520004272461,0,310.230010986328,"Sí","MLM775876787","Mercado Libre",166.25,"Ojinaga","Chihuahua",32884,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/23 00:00:00","2022/08/26 00:00:00"
"2000003768340641",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Uruapan","Michoacán",60190,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/23 00:00:00","2022/08/24 00:00:00"
"2000003768195709",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Purepero","Michoacán",58762,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/23 00:00:00","2022/08/25 00:00:00"
"2000004090760174",1,185,-67.0999984741211,-108,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Irapuato","Guanajuato",36560,"Mercado Envíos Full","Mercado Envios","23/08/2022","2022/08/23 00:00:00","2022/08/23 00:00:00"
"2000003765951157",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Ciudad Madero","Tamaulipas",89506,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/23 00:00:00"
"2000003765829095",1,147.25,-58.5200004577637,-10.1700000762939,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Orizaba","Veracruz",94320,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/23 00:00:00"
"2000003765747309",1,185,-67.0999984741211,0,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Zamora","Michoacán",59675,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/23 00:00:00"
"2000003765555919",1,166.25,-62.8400001525879,0,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Zitacuaro","Michoacán",61500,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/23 00:00:00","2022/08/23 00:00:00"
"2000003765018017",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Matehuala","San Luis Potosí",78700,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/24 00:00:00"
"2000004084577408",1,185,-67.0999984741211,-99,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Naucalpan","Estado De México",53100,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/22 00:00:00"
"2000004084114222",1,185,-67.0999984741211,-94,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Toluca","Estado De México",50265,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/23 00:00:00","2022/08/23 00:00:00"
"2000004083415482",1,185,-67.0999984741211,-98,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Boca Del Río","Veracruz",94293,"Mercado Envíos Full","Mercado Envios","22/08/2022","2022/08/22 00:00:00","2022/08/23 00:00:00"
"2000003764397475",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Huauchinango","Puebla",73170,"Mercado Envíos Full","Mercado Envios","21/08/2022","2022/08/22 00:00:00","2022/08/22 00:00:00"
"2000003764116025",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Acatzingo","Puebla",75150,"Mercado Envíos Full","Mercado Envios","21/08/2022","2022/08/22 00:00:00","2022/08/22 00:00:00"
"2000004080205246",1,166.25,-62.8400001525879,-115,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Hidalgo Del Parral","Chihuahua",33830,"Mercado Envíos Full","Mercado Envios","21/08/2022","2022/08/21 00:00:00","2022/08/23 00:00:00"
"2000003760983953",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Pueblo Nuevo","Durango",34948,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/21 00:00:00","2022/08/23 00:00:00"
"2000003762390001",1,147.25,-58.5200004577637,0,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"San Mateo Atenco","Estado De México",52107,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/21 00:00:00","2022/08/21 00:00:00"
"2000003762197271",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Orizaba","Veracruz",94310,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/20 00:00:00","2022/08/21 00:00:00"
"2000004076892978",1,185,-67.0999984741211,-98,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Irapuato","Guanajuato",36593,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/21 00:00:00","2022/08/21 00:00:00"
"2000004075876140",1,185,-67.0999984741211,-108,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Irapuato","Guanajuato",36593,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/21 00:00:00","2022/08/21 00:00:00"
"2000004075206832",1,185,-67.0999984741211,-97,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Guadalajara","Jalisco",44820,"Mercado Envíos Full","Mercado Envios","20/08/2022","2022/08/21 00:00:00","2022/08/22 00:00:00"
"2000003761018113",2,370,-134.210006713867,0,235.789993286133,"Sí","MLM797896213","Mercado Libre",185,"Juárez","Chihuahua",32665,"Mercado Envíos Full","Mercado Envios","19/08/2022","2022/08/20 00:00:00","2022/08/21 00:00:00"
"2000003760500027",2,370,-134.210006713867,0,235.789993286133,"Sí","MLM797896213","Mercado Libre",185,"Soledad De Graciano Sánchez","San Luis Potosí",78438,"Mercado Envíos Full","Mercado Envios","19/08/2022","2022/08/20 00:00:00","2022/08/20 00:00:00"
"2000004071652834",1,175,-64.8300018310547,-99,110.169998168945,"No","MLM775876787","Mercado Libre",175,"Coyoacán","Distrito Federal",4330,"Mercado Envíos Full","Mercado Envios","19/08/2022","2022/08/19 00:00:00","2022/08/19 00:00:00"
"2000004071215862",1,185,-67.0999984741211,-97,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Juárez","Nuevo León",67267,"Mercado Envíos Full","Mercado Envios","19/08/2022","2022/08/19 00:00:00","2022/08/20 00:00:00"
"2000004069973234",1,155,-60.2799987792969,-99,94.7200012207031,"Sí","MLM797897673","Mercado Libre",155,"Tuxtla Gutiérrez","Chiapas",29057,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/19 00:00:00","2022/08/20 00:00:00"
"2000003758667271",2,350,-129.660003662109,-20,220.339996337891,"Sí","MLM775876787","Mercado Libre",175,"Manzanillo","Colima",28860,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/19 00:00:00","2022/08/19 00:00:00"
"2000003757657381",2,370,-134.210006713867,0,235.789993286133,"Sí","MLM797896213","Mercado Libre",185,"Naucalpan","Estado De México",53240,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/19 00:00:00","2022/08/19 00:00:00"
"2000004066867890",1,185,-67.0999984741211,-89,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Milpa Alta","Distrito Federal",12400,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/19 00:00:00","2022/08/19 00:00:00"
"2000003757217191",3,555,-201.309997558594,0,353.690002441406,"No","MLM797896213","Mercado Libre",185,"Gómez Palacio","Durango",35025,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/18 00:00:00","2022/08/19 00:00:00"
"2000004065339602",1,185,-67.0999984741211,-97,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Juárez","Nuevo León",67258,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/18 00:00:00","2022/08/19 00:00:00"
"2000004065207656",1,185,-67.0999984741211,-94,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"León","Guanajuato",37209,"Mercado Envíos Full","Mercado Envios","18/08/2022","2022/08/19 00:00:00","2022/08/19 00:00:00"
"2000003755985533",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Saucillo","Chihuahua",33620,"Mercado Envíos Full","Mercado Envios","17/08/2022","2022/08/18 00:00:00","2022/08/20 00:00:00"
"2000003755617005",1,175,-64.8300018310547,0,110.169998168945,"Sí","MLM775876787","Mercado Libre",175,"Elota","Sinaloa",82747,"Mercado Envíos Full","Mercado Envios","17/08/2022","2022/08/18 00:00:00","2022/08/20 00:00:00"
"2000004061724546",1,185,-67.0999984741211,-89,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Iztacalco","Distrito Federal",8730,"Mercado Envíos Full","Mercado Envios","17/08/2022","2022/08/18 00:00:00","2022/08/18 00:00:00"
"2000003755088517",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Apodaca","Nuevo León",66635,"Mercado Envíos Full","Mercado Envios","17/08/2022","2022/08/17 00:00:00","2022/08/18 00:00:00"
"2000004059941172",1,185,-67.0999984741211,-94,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Toluca","Estado De México",50170,"Mercado Envíos Full","Mercado Envios","17/08/2022","2022/08/18 00:00:00","2022/08/18 00:00:00"
"2000003753701953",1,185,-67.0999984741211,-13.2399997711182,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Tomatlan","Jalisco",48450,"Mercado Envíos Full","Mercado Envios","16/08/2022","2022/08/17 00:00:00","2022/08/20 00:00:00"
"2000003753689561",1,175,-64.8300018310547,-18.2199993133545,110.169998168945,"No","MLM775876787","Mercado Libre",175,"Chihuahua","Chihuahua",31020,"Mercado Envíos Full","Mercado Envios","16/08/2022","2022/08/17 00:00:00","2022/08/18 00:00:00"
"2000003750931123",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Ayotlan","Jalisco",47935,"Mercado Envíos Full","Mercado Envios","16/08/2022","2022/08/16 00:00:00","2022/08/17 00:00:00"
"2000003750980023",1,166.25,-62.8400001525879,0,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Guanajuato","Guanajuato",36260,"Mercado Envíos Full","Mercado Envios","16/08/2022","2022/08/17 00:00:00","2022/08/17 00:00:00"
"2000003750847613",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Alvaro Obregón","Distrito Federal",1180,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/16 00:00:00","2022/08/16 00:00:00"
"2000003750810215",1,166.25,-62.8400001525879,-9.96000003814697,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Amatitan","Jalisco",45380,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/17 00:00:00","2022/08/17 00:00:00"
"2000003750805381",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Naucalpan","Estado De México",53296,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/16 00:00:00","2022/08/16 00:00:00"
"2000004050630422",1,185,-67.0999984741211,-94,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Huejotzingo","Puebla",74169,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/16 00:00:00","2022/08/16 00:00:00"
"2000003749893093",1,185,-67.0999984741211,-9.80000019073486,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Aguascalientes","Aguascalientes",20120,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/17 00:00:00"
"2000003750375137",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Los Reyes","Michoacán",60300,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/17 00:00:00"
"2000003749765281",2,370,-134.210006713867,-49.4000015258789,235.789993286133,"Sí","MLM797896213","Mercado Libre",185,"Guasave","Sinaloa",81048,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/16 00:00:00","2022/08/17 00:00:00"
"2000004049304342",1,185,-67.0999984741211,-115,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Chihuahua","Chihuahua",31135,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/16 00:00:00"
"2000003750099527",2,370,-134.210006713867,0,235.789993286133,"No","MLM797896213","Mercado Libre",185,"Victoria","Tamaulipas",87049,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/16 00:00:00"
"2000004046823154",1,166.25,-62.8400001525879,-99,103.410003662109,"No","MLM775876787","Mercado Libre",166.25,"Alvaro Obregón","Distrito Federal",1080,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/15 00:00:00"
"2000004046723162",1,185,-67.0999984741211,-129,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Tijuana","Baja California",22050,"Mercado Envíos Full","Mercado Envios","15/08/2022","2022/08/15 00:00:00","2022/08/16 00:00:00"
